   1.177239e+02
   1.178652e+02
   1.389206e-02
   1.175780e+02
   1.179229e+02
   2.668702e+01
   1.158490e+02
   1.170364e+02
   1.166170e+02
   1.175132e+02
   2.510414e-02
   1.122286e+02
   1.132240e+02
   2.510414e-02
   1.129028e+02
