,Time,Conc_mean_cEC(.-),Conc_sdf_cEC(.-),Conc_mean_oEC(.-),Conc_sdf_oEC(.-),Conc_mean_CO3(2-),Conc_sdf_CO3(2-),Conc_mean_EDC(2-),Conc_sdf_EDC(2-),Conc_mean_ethene,Conc_sdf_ethene
85,0.6785669322873659,0.3129539793330869,0.007070547445055623,0.0022407206157500246,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
86,0.6865500726672172,0.31569263786344803,0.007195276734970102,0.0027386585303611414,0.0014083811041256343,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
87,0.6945332130470686,0.31892923430842024,0.006716814836345359,0.0029876274876667,0.0010562858280942257,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
88,0.70251635342692,0.32216583075339245,0.0062383529377206155,0.0032365964449722583,0.0007041905520628172,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
89,0.7104994938067714,0.32540242719836476,0.005759891039095872,0.0034855654022778165,0.0003520952760314086,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
90,0.7184826341866227,0.3281410857287259,0.005156699850556651,0.003983503316888933,0.0003520952760314086,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
91,0.7264657745664741,0.3313776821736981,0.0050319705606421735,0.004232472274194491,0.0007041905520628172,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
92,0.7344489149463255,0.3346142786186704,0.004907241270727696,0.004481441231500049,0.0010562858280942257,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
93,0.7424320553261768,0.33785087506364264,0.0047825119808132185,0.004730410188805607,0.0014083811041256343,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
94,0.7504151957060282,0.3405895335940038,0.005260973879437961,0.005228348103416725,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
95,0.7583983360858796,0.3438261300389761,0.005864165067977182,0.005477317060722284,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
96,0.7663814764657308,0.3470627264839483,0.006467356256516402,0.005726286018027842,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
97,0.7743646168455822,0.35029932292892063,0.007070547445055623,0.0059752549753334,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
98,0.7823477572254336,0.35353591937389284,0.0076737386335948435,0.006224223932638959,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
99,0.790330897605285,0.3572704537334762,0.0076737386335948435,0.006224223932638959,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
100,0.7983140379851363,0.36100498809305964,0.0076737386335948435,0.006224223932638959,0.001760476380157043,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
101,0.8062971783649877,0.3642415845380319,0.007195276734970102,0.0064731928899445165,0.0014083811041256343,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
102,0.8142803187448391,0.3674781809830041,0.006716814836345359,0.006722161847250075,0.0010562858280942257,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
103,0.8222634591246905,0.3707147774279763,0.0062383529377206155,0.006971130804555633,0.0007041905520628172,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
104,0.8302465995045418,0.37345343595833747,0.005635161749181394,0.007469068719166749,0.0007041905520628173,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
105,0.8382297398843932,0.3761920944886986,0.0050319705606421735,0.007967006633777866,0.0007041905520628173,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
106,0.8462128802642446,0.37942869093367093,0.004907241270727696,0.008215975591083424,0.001056285828094226,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
107,0.8541960206440959,0.38266528737864314,0.0047825119808132185,0.008464944548388982,0.0014083811041256345,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
